id,name,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,square_feet,price,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
8310576,Historic building in Pioneer Square,within an hour,100%,100%,f,Pioneer Square,1,t,t,Pioneer Square,47.59889349,-122.3334928,Condominium,Private room,2,1,1,1,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Buzzer/Wireless Intercom"", ""Heating"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo"", ""Hangers"", ""Iron}",,$120.00,0,$0.00,1,1125,10,100,10,10,10,10,10,9,f,moderate,f,f,1,3.23
4811583,The View at Seattle,within a day,96%,100%,f,Hollywood,19,t,t,Central Business District,47.60225658,-122.3350513,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV"", ""Internet"", ""Wireless Internet"", ""Air Conditioning"", ""Kitchen"", ""Elevator in Building"", ""Hot Tub"", ""Heating"", ""Washer"", ""Dryer"", ""Essentials"", ""Shampoo}",,$199.00,1,$30.00,1,1125,4,80,8,10,7,8,10,10,f,strict,f,f,4,0.32
3333971,Historic Studio Pioneer Square 301,within a few hours,99%,100%,f,Central Business District,7,t,t,Pioneer Square,47.60092837,-122.3322627,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV"", ""Cable TV"", ""Wireless Internet"", ""Kitchen"", ""Heating"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Safety Card"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo}",,$145.00,1,$0.00,1,1125,99,87,9,9,9,9,9,9,f,strict,f,f,6,5.28
4226386,"Brick walls, Historic District DT",within an hour,100%,100%,t,Pioneer Square,1,t,t,Pioneer Square,47.60164257,-122.3335772,Condominium,Shared room,1,1,1,1,Pull-out Sofa,"{Internet"", ""Wireless Internet"", ""Air Conditioning"", ""Kitchen"", ""Pets live on this property"", ""Cat(s)"", ""Elevator in Building"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo"", ""24-Hour Check-in"", ""Hair Dryer"", ""Iron"", ""Laptop Friendly Workspace}",,$75.00,1,$45.00,1,1125,2,100,10,10,10,10,10,10,f,flexible,f,f,1,2
3497530,Seattle Fantasy,within a day,64%,100%,f,Hollywood,10,t,t,Central Business District,47.6027942,-122.3356438,Apartment,Entire home/apt,4,1,1,3,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Air Conditioning"", ""Pool"", ""Kitchen"", ""Doorman"", ""Gym"", ""Elevator in Building"", ""Hot Tub"", ""Heating"", ""Washer"", ""Dryer"", ""Essentials"", ""Shampoo}",,$350.00,1,$200.00,1,50,1,100,8,10,4,6,10,10,f,strict,f,f,3,0.08
8338155,Quirky First Hill Studio,within an hour,100%,100%,f,First Hill,1,t,t,First Hill,47.6048046,-122.3280604,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{Wireless Internet"", ""Kitchen"", ""Heating"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""Essentials"", ""Shampoo"", ""24-Hour Check-in"", ""Hangers"", ""Laptop Friendly Workspace}",,$65.00,1,$10.00,1,10,1,,,,,,,,t,moderate,f,f,1,0.77
1080097,Seattle's unique downtown loft,within an hour,100%,100%,f,Pioneer Square,1,t,t,Pioneer Square,47.59386242,-122.3344953,Loft,Private room,5,1,1,3,Pull-out Sofa,"{TV"", ""Cable TV"", ""Wireless Internet"", ""Air Conditioning"", ""Kitchen"", ""Heating"", ""Suitable for Events"", ""Smoke Detector"", ""Fire Extinguisher}",,$149.00,2,$25.00,1,1125,100,93,9,10,10,10,9,9,t,strict,f,f,1,3.03
4593740,Great Downtown Home! 98 Walkscore,within an hour,100%,100%,t,Central Business District,2,t,f,Central Business District,47.6022706,-122.3362386,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Air Conditioning"", ""Wheelchair Accessible"", ""Kitchen"", ""Free Parking on Premises"", ""Doorman"", ""Gym"", ""Elevator in Building"", ""Buzzer/Wireless Intercom"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Safety Card"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo"", ""Hangers"", ""Hair Dryer"", ""Iron"", ""Laptop Friendly Workspace}",,$150.00,3,$25.00,2,29,80,98,10,10,10,10,10,10,t,strict,f,f,2,6.37
6747473,Downtown Home! 98 Walkscore,within an hour,100%,100%,t,Central Business District,1,t,f,Central Business District,47.60272934,-122.3345467,Apartment,Entire home/apt,3,1,1,2,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Air Conditioning"", ""Wheelchair Accessible"", ""Kitchen"", ""Free Parking on Premises"", ""Gym"", ""Elevator in Building"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""Essentials"", ""Shampoo"", ""Hangers"", ""Hair Dryer"", ""Iron"", ""Laptop Friendly Workspace}",,$150.00,2,$30.00,2,1125,40,96,10,10,10,10,10,10,t,strict,f,f,1,5.88
3821663,Historic One Bedroom Apartment 302,within a few hours,99%,100%,f,Central Business District,7,t,t,Pioneer Square,47.60246536,-122.3337837,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Heating"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""Safety Card"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo}",,$160.00,1,$0.00,1,1125,74,88,9,9,9,9,9,9,f,strict,f,f,6,4.41
5021969,Pioneer Square Apartment 202,within a few hours,99%,100%,f,Central Business District,7,t,t,Pioneer Square,47.60102787,-122.3346015,Apartment,Entire home/apt,3,1,1,2,Real Bed,"{TV"", ""Cable TV"", ""Wireless Internet"", ""Kitchen"", ""Heating"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Safety Card"", ""Fire Extinguisher"", ""Essentials}",,$170.00,1,$0.00,1,1125,42,87,9,9,9,9,8,8,f,strict,f,f,6,4.3
4574039,Amazing Designer Dowtown Loft,within a few hours,100%,100%,t,Pioneer Square,2,t,t,,47.59894233,-122.3369363,Loft,Entire home/apt,3,1,1,2,Real Bed,"{TV"", ""Cable TV"", ""Wireless Internet"", ""Wheelchair Accessible"", ""Kitchen"", ""Pets Allowed"", ""Elevator in Building"", ""Buzzer/Wireless Intercom"", ""Heating"", ""Family/Kid Friendly"", ""Suitable for Events"", ""Smoke Detector"", ""First Aid Kit"", ""Essentials"", ""Shampoo"", ""Hangers"", ""Hair Dryer"", ""Iron"", ""Laptop Friendly Workspace}",,$300.00,1,$25.00,1,1125,44,95,10,9,10,10,9,9,f,strict,f,f,2,3.38
4105164,"New, Bright, Modern in W. Seattle *",within an hour,100%,100%,t,Gatewood,2,t,t,Gatewood,47.54430132,-122.3859832,House,Private room,2,1,1,1,Real Bed,"{TV"", ""Internet"", ""Wireless Internet"", ""Air Conditioning"", ""Kitchen"", ""Free Parking on Premises"", ""Heating"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo}",,$59.00,1,$0.00,1,1125,53,98,10,10,10,10,10,10,f,flexible,f,f,2,3.36
2865992,West Seattle - A Room With a View ,within a day,50%,100%,t,Gatewood,1,t,t,Gatewood,47.53974024,-122.3823206,House,Private room,2,1,1,1,Real Bed,"{Cable TV"", ""Internet"", ""Wireless Internet"", ""Free Parking on Premises"", ""Heating"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo}",,$88.00,1,$0.00,2,1125,55,99,10,10,10,10,10,10,f,moderate,f,f,1,2.85
1205666,West Seattle - Northwest Modern Hm1,within a few hours,100%,100%,t,Gatewood,2,t,t,Gatewood,47.52895529,-122.3859438,House,Private room,2,1.5,1,1,Real Bed,"{TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Pets Allowed"", ""Indoor Fireplace"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Safety Card"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo}",,$75.00,2,$0.00,1,14,146,98,10,10,10,10,10,10,f,flexible,t,t,2,4.62
5651254,Beautiful Craftsman Style Home ,N/A,N/A,N/A,f,Gatewood,1,t,f,Gatewood,47.54233256,-122.3906289,House,Private room,2,1,1,1,Real Bed,"{Cable TV"", ""Wireless Internet"", ""Kitchen"", ""Indoor Fireplace"", ""Washer"", ""Dryer"", ""Essentials}",,$95.00,1,$0.00,1,1125,3,100,10,10,10,10,10,10,f,flexible,f,f,1,0.34
1594412,Private room in West Seattle,N/A,N/A,N/A,f,Gatewood,1,t,t,Gatewood,47.53742499,-122.3778662,House,Private room,2,1,1,1,Real Bed,"{TV"", ""Cable TV"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Heating"", ""Washer"", ""Dryer}",,$125.00,1,$0.00,1,1125,2,90,9,10,10,10,10,10,f,flexible,f,f,1,0.3
7717653,Quaint Craftsman 4bd Great Location,within a few hours,100%,N/A,f,Gatewood,1,t,t,Gatewood,47.53357554,-122.3812027,House,Entire home/apt,6,1,4,4,Real Bed,"{TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Safety Card"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo}",,$245.00,1,$0.00,3,1125,0,,,,,,,,t,strict,f,f,1,
4808896,2 BR townhouse in Morgan Junction,within a few hours,100%,N/A,f,The Junction,1,t,t,The Junction,47.54593207,-122.3826213,House,Entire home/apt,6,1.5,2,3,Real Bed,"{Cable TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Pets Allowed"", ""Hot Tub"", ""Heating"", ""Family/Kid Friendly"", ""Suitable for Events"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Fire Extinguisher"", ""Shampoo}",,$153.00,1,$0.00,2,1125,8,95,9,10,10,10,10,10,f,flexible,f,f,1,0.65
7533537,The Decisive Moment Garden Studio,within an hour,100%,100%,f,Gatewood,1,t,t,Gatewood,47.52920009,-122.38564,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Pets live on this property"", ""Dog(s)"", ""Indoor Fireplace"", ""Heating"", ""Family/Kid Friendly"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Safety Card"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo}",,$85.00,2,$10.00,2,1125,9,100,10,10,10,10,10,10,f,moderate,f,f,1,3.18
5978216,Lg-Rm for 5-view/airprt/dwntn/pdcst,within an hour,100%,100%,f,The Junction,1,t,t,The Junction,47.54570685,-122.3818042,House,Private room,5,2,1,2,Real Bed,"{TV"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Smoking Allowed"", ""Indoor Fireplace"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Safety Card"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo"", ""Hangers"", ""Hair Dryer"", ""Iron"", ""Laptop Friendly Workspace}",,$65.00,2,$15.00,1,1125,33,95,10,9,10,10,9,9,f,flexible,f,f,1,3.84
6134382,"New, bright, Modern in W. Seattle",within an hour,100%,100%,t,Gatewood,2,t,t,Gatewood,47.54351053,-122.3847194,House,Private room,2,1,1,1,Real Bed,"{TV"", ""Internet"", ""Wireless Internet"", ""Air Conditioning"", ""Kitchen"", ""Free Parking on Premises"", ""Heating"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo}",,$59.00,1,$0.00,1,30,36,98,10,10,10,10,10,10,f,flexible,f,f,2,4.34
9813684,West Seattle near the water,within a few hours,100%,100%,f,Gatewood,1,t,t,Gatewood,47.53716495,-122.3941328,Townhouse,Private room,2,2,1,1,Real Bed,"{TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Heating"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo"", ""Lock on Bedroom Door"", ""Hangers"", ""Iron}",,$45.00,1,$0.00,1,1125,0,,,,,,,,f,flexible,f,f,1,
9846066,Seattle Water View Home,within an hour,100%,100%,f,The Junction,1,t,t,The Junction,47.5446206,-122.3810543,House,Entire home/apt,4,2,2,2,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Pets Allowed"", ""Heating"", ""Family/Kid Friendly"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""Fire Extinguisher"", ""Essentials}",,$150.00,4,$50.00,2,90,0,,,,,,,,f,moderate,f,f,1,
10122924,West Seattle 1BR Condo - nice view,within a few hours,100%,N/A,f,Gatewood,1,t,f,Gatewood,47.54023941,-122.387474,Apartment,Entire home/apt,1,1,1,1,Real Bed,"{Internet"", ""Wireless Internet"", ""Kitchen"", ""Elevator in Building"", ""Indoor Fireplace"", ""Heating"", ""Washer"", ""Carbon Monoxide Detector"", ""Fire Extinguisher"", ""Hair Dryer"", ""Iron"", ""Laptop Friendly Workspace}",,$75.00,1,$0.00,1,1125,0,,,,,,,,f,flexible,f,f,1,
1259305,Atomic Ranch Home in West Seattle!!,N/A,N/A,N/A,f,Gatewood,1,t,f,Gatewood,47.52928295,-122.3815902,House,Entire home/apt,4,1,3,2,Real Bed,"{TV"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Indoor Fireplace"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer}",,$250.00,1,$0.00,7,14,1,100,10,10,10,10,10,10,f,strict,f,f,1,0.17
7452021,Charming home on private park road,within a few hours,100%,100%,f,Gatewood,1,t,t,Gatewood,47.53808693,-122.3931172,House,Entire home/apt,3,1,2,1,Real Bed,"{TV"", ""Cable TV"", ""Kitchen"", ""Free Parking on Premises"", ""Indoor Fireplace"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Safety Card"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo"", ""Hair Dryer"", ""Iron}",,$125.00,2,$0.00,1,1125,6,100,10,10,10,10,10,10,f,moderate,f,f,1,1.33
193836,Spacious Studio Near Lincoln Park,within a few hours,100%,100%,f,Gatewood,1,t,t,Gatewood,47.53570065,-122.3863124,House,Entire home/apt,5,1,0,1,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Wheelchair Accessible"", ""Kitchen"", ""Free Parking on Premises"", ""Pets live on this property"", ""Cat(s)"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Essentials"", ""Shampoo}",,$80.00,2,$10.00,1,365,92,93,9,9,10,10,9,9,f,moderate,f,t,1,1.72
7902229,Private Room and 4 Person Jacuzzi,N/A,N/A,N/A,f,Gatewood,1,t,f,Gatewood,47.54283417,-122.3777586,House,Private room,2,1,1,1,Real Bed,"{TV"", ""Cable TV"", ""Wireless Internet"", ""Free Parking on Premises"", ""Pets live on this property"", ""Dog(s)"", ""Hot Tub"", ""Heating"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo}",,$150.00,1,$0.00,2,1125,0,,,,,,,,f,flexible,f,f,1,
3994397,Bright West Seattle Location,within an hour,100%,100%,t,Gatewood,1,t,t,Gatewood,47.53556401,-122.3799755,House,Private room,2,1.5,1,1,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Pets live on this property"", ""Dog(s)"", ""Cat(s)"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Fire Extinguisher"", ""Shampoo}",,$75.00,1,$0.00,1,1125,12,98,10,10,10,10,10,10,f,flexible,f,f,1,1.68
6744143,Waterfront 1BR/1BA Mid-Century Home,within a few hours,100%,N/A,f,Stevens,2,t,t,Gatewood,47.53923888,-122.3957044,House,Entire home/apt,2,1,1,1,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Heating"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Fire Extinguisher"", ""Essentials}",,$195.00,0,$0.00,1,1125,13,87,9,9,10,9,10,9,f,strict,f,f,2,2.01
6554352,Modern Home in West Seattle,within an hour,100%,100%,f,Gatewood,1,t,t,Gatewood,47.54057538,-122.386541,House,Private room,4,1,1,2,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Pets live on this property"", ""Dog(s)"", ""Heating"", ""Family/Kid Friendly"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo"", ""Hangers"", ""Hair Dryer"", ""Iron"", ""Laptop Friendly Workspace}",,$57.00,2,$20.00,1,1125,15,97,10,10,10,10,10,10,f,flexible,f,f,1,2.13
9186256,Annie's Place,within an hour,100%,100%,f,North Admiral,6,t,f,,47.54394245,-122.3862366,House,Entire home/apt,5,1,3,3,Real Bed,"{TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Pets Allowed"", ""Indoor Fireplace"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo}",,$159.00,5,$20.00,1,1125,1,80,10,8,10,10,8,10,t,moderate,f,f,2,0.68
9219567,Spacious West Seattle house w/views,within a few hours,100%,100%,f,Gatewood,1,t,f,Gatewood,47.5440583,-122.3825419,House,Entire home/apt,11,4,5,6,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Indoor Fireplace"", ""Heating"", ""Family/Kid Friendly"", ""Suitable for Events"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Safety Card"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo"", ""Hangers"", ""Hair Dryer"", ""Iron"", ""Laptop Friendly Workspace}",,$325.00,6,$25.00,3,1125,0,,,,,,,,f,moderate,f,f,1,
6278680,Cozy West Seattle Studio cottage,within a few hours,100%,100%,t,Arbor Heights,1,t,t,Arbor Heights,47.51286492,-122.3790334,House,Entire home/apt,2,1,0,1,Real Bed,"{TV"", ""Cable TV"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Pets live on this property"", ""Dog(s)"", ""Heating"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Fire Extinguisher"", ""Essentials}",,$100.00,1,$0.00,2,14,11,98,10,10,10,10,9,10,f,moderate,f,f,1,1.61
5252543,Quiet room near bus line + ferry,within an hour,100%,100%,f,Arbor Heights,1,t,t,Arbor Heights,47.51248178,-122.3871467,House,Private room,2,1.5,1,1,Real Bed,"{Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Pets live on this property"", ""Dog(s)"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Safety Card"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo}",,$54.00,1,$10.00,2,1125,6,100,9,10,10,10,8,9,f,moderate,f,f,1,0.85
9296887,Treehouse near downtown Seattle!,N/A,N/A,N/A,f,,1,t,t,,47.50546947,-122.3806362,Treehouse,Private room,1,1,1,1,Real Bed,{},,$55.00,1,$0.00,1,1125,0,,,,,,,,f,flexible,f,f,1,
8431178,Walk to the ferry and Lincoln park!,a few days or more,40%,100%,f,,1,t,t,,47.51624263,-122.3845996,House,Entire home/apt,6,2,3,4,Real Bed,"{TV"", ""Kitchen"", ""Free Parking on Premises"", ""Indoor Fireplace"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo}",,$225.00,1,$0.00,1,1125,0,,,,,,,,f,flexible,f,f,1,
353347,VACATION HOUSE WEST SEATTLE ,N/A,N/A,N/A,f,Arbor Heights,1,t,t,Arbor Heights,47.50508834,-122.3782388,House,Entire home/apt,8,1,2,3,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Hot Tub"", ""Indoor Fireplace"", ""Heating"", ""Family/Kid Friendly"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Safety Card"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo}",,$200.00,4,$25.00,5,14,29,96,10,9,10,10,9,9,f,strict,f,t,1,0.63
838764,Alki Beach House in West Seattle,within an hour,100%,100%,f,Alki,1,t,f,Alki,47.57700794,-122.411667,House,Entire home/apt,8,2,2,4,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo}",1400,$240.00,5,$10.00,2,29,17,96,10,10,10,10,10,10,f,strict,f,f,1,0.5
7349029,Alki Beach with Stunning Views,within an hour,100%,100%,t,Alki,1,t,t,Alki,47.57189115,-122.4073906,Apartment,Entire home/apt,3,1,0,1,Real Bed,"{TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Pets Allowed"", ""Hot Tub"", ""Indoor Fireplace"", ""Heating"", ""Family/Kid Friendly"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Safety Card"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo"", ""24-Hour Check-in"", ""Hangers"", ""Hair Dryer"", ""Iron"", ""Laptop Friendly Workspace}",,$100.00,0,$0.00,2,1125,27,99,10,10,10,10,10,10,t,moderate,f,f,1,4.74
8194782,Seattle- Alki Beach Hideaway,within an hour,100%,100%,f,Alki,1,t,f,Alki,47.57370826,-122.415025,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV"", ""Cable TV"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Pets live on this property"", ""Dog(s)"", ""Heating"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Safety Card"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo}",,$100.00,1,$0.00,2,14,7,100,10,10,10,10,10,10,f,strict,f,f,1,1.84
8703208,Alki - Spanish Villa - Pet Friendly,within an hour,100%,100%,t,,1,t,t,,47.57822275,-122.4129751,House,Entire home/apt,2,1,1,1,Real Bed,"{TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Pets Allowed"", ""Heating"", ""Family/Kid Friendly"", ""Smoke Detector"", ""Essentials}",,$119.00,1,$0.00,3,1125,4,100,10,10,10,10,10,10,f,strict,f,f,1,1.4
10339145,West Seattle Beachfront Apartment,within an hour,100%,100%,f,Anaheim,5,t,t,Alki,47.57418563,-122.415417,Apartment,Entire home/apt,5,2,2,2,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Buzzer/Wireless Intercom"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo"", ""24-Hour Check-in"", ""Hangers"", ""Hair Dryer"", ""Iron"", ""Laptop Friendly Workspace}",,$219.00,1,$0.00,2,1125,0,,,,,,,,t,strict,f,f,1,
